X_mm,Y_mm,Z_mm,PowerDensity_W_per_mm3
7.75,24.75,0.075,1.4666666666666666
7.75,25.25,0.075,1.4666666666666666
7.75,25.75,0.075,1.4666666666666666
7.75,26.25,0.075,1.4666666666666666
7.75,26.75,0.075,1.4666666666666666
7.75,27.25,0.075,1.4666666666666666
7.75,27.75,0.075,1.4666666666666666
7.75,28.25,0.075,1.4666666666666666
7.75,28.75,0.075,1.4666666666666666
7.75,29.25,0.075,1.4666666666666666
8.25,19.75,0.075,1.4666666666666666
8.25,20.25,0.075,1.4666666666666666
8.25,20.75,0.075,1.4666666666666666
8.25,21.25,0.075,1.4666666666666666
8.25,21.75,0.075,1.4666666666666666
8.25,22.25,0.075,1.4666666666666666
8.25,22.75,0.075,1.4666666666666666
8.25,23.25,0.075,1.4666666666666666
8.25,23.75,0.075,1.4666666666666666
8.25,24.25,0.075,1.4666666666666666
8.25,24.75,0.075,1.4666666666666666
8.25,25.25,0.075,1.4666666666666666
8.25,25.75,0.075,1.4666666666666666
8.25,26.25,0.075,1.4666666666666666
8.25,26.75,0.075,1.4666666666666666
8.25,27.25,0.075,1.4666666666666666
8.25,27.75,0.075,1.4666666666666666
8.25,28.25,0.075,1.4666666666666666
8.25,28.75,0.075,1.4666666666666666
8.25,29.25,0.075,1.4666666666666666
8.75,19.75,0.075,1.4666666666666666
8.75,20.25,0.075,1.4666666666666666
8.75,20.75,0.075,1.4666666666666666
8.75,21.25,0.075,1.4666666666666666
8.75,21.75,0.075,1.4666666666666666
8.75,22.25,0.075,1.4666666666666666
8.75,22.75,0.075,1.4666666666666666
8.75,23.25,0.075,1.4666666666666666
8.75,23.75,0.075,1.4666666666666666
8.75,24.25,0.075,1.4666666666666666
8.75,24.75,0.075,1.4666666666666666
8.75,25.25,0.075,1.4666666666666666
8.75,25.75,0.075,1.4666666666666666
8.75,26.25,0.075,1.4666666666666666
8.75,26.75,0.075,1.4666666666666666
8.75,27.25,0.075,1.4666666666666666
8.75,27.75,0.075,1.4666666666666666
8.75,28.25,0.075,1.4666666666666666
8.75,28.75,0.075,1.4666666666666666
8.75,29.25,0.075,1.4666666666666666
9.25,19.75,0.075,1.4666666666666666
9.25,20.25,0.075,1.4666666666666666
9.25,20.75,0.075,1.4666666666666666
9.25,21.25,0.075,1.4666666666666666
9.25,21.75,0.075,1.4666666666666666
9.25,22.25,0.075,1.4666666666666666
9.25,22.75,0.075,1.4666666666666666
9.25,23.25,0.075,1.4666666666666666
9.25,23.75,0.075,1.4666666666666666
9.25,24.25,0.075,1.4666666666666666
9.25,24.75,0.075,1.4666666666666666
9.25,25.25,0.075,1.4666666666666666
9.25,25.75,0.075,1.4666666666666666
9.25,26.25,0.075,1.4666666666666666
9.25,26.75,0.075,1.4666666666666666
9.25,27.25,0.075,1.4666666666666666
9.25,27.75,0.075,1.4666666666666666
9.25,28.25,0.075,1.4666666666666666
9.25,28.75,0.075,1.4666666666666666
9.25,29.25,0.075,1.4666666666666666
4.6,29.95,0.075,1.3333333333333333
4.6,30.45,0.075,1.3333333333333333
4.6,30.95,0.075,1.3333333333333333
4.6,31.45,0.075,1.3333333333333333
5.1,29.95,0.075,1.3333333333333333
5.1,30.45,0.075,1.3333333333333333
5.1,30.95,0.075,1.3333333333333333
5.1,31.45,0.075,1.3333333333333333
5.6,29.95,0.075,1.3333333333333333
5.6,30.45,0.075,1.3333333333333333
5.6,30.95,0.075,1.3333333333333333
5.6,31.45,0.075,1.3333333333333333
6.1,29.95,0.075,1.3333333333333333
6.1,30.45,0.075,1.3333333333333333
6.1,30.95,0.075,1.3333333333333333
6.1,31.45,0.075,1.3333333333333333
6.6,29.95,0.075,1.3333333333333333
6.6,30.45,0.075,1.3333333333333333
6.6,30.95,0.075,1.3333333333333333
6.6,31.45,0.075,1.3333333333333333
7.1,29.95,0.075,1.3333333333333333
7.1,30.45,0.075,1.3333333333333333
7.1,30.95,0.075,1.3333333333333333
7.1,31.45,0.075,1.3333333333333333
7.6,29.95,0.075,1.3333333333333333
7.6,30.45,0.075,1.3333333333333333
7.6,30.95,0.075,1.3333333333333333
7.6,31.45,0.075,1.3333333333333333
8.1,29.95,0.075,1.3333333333333333
8.1,30.45,0.075,1.3333333333333333
8.1,30.95,0.075,1.3333333333333333
8.1,31.45,0.075,1.3333333333333333
8.6,29.95,0.075,1.3333333333333333
8.6,30.45,0.075,1.3333333333333333
8.6,30.95,0.075,1.3333333333333333
8.6,31.45,0.075,1.3333333333333333
9.1,29.95,0.075,1.3333333333333333
9.1,30.45,0.075,1.3333333333333333
9.1,30.95,0.075,1.3333333333333333
9.1,31.45,0.075,1.3333333333333333
8.0,0.5,0.075,1.6931216931216932
8.0,1.0,0.075,1.6931216931216932
8.0,1.5,0.075,1.6931216931216932
8.0,2.0,0.075,1.6931216931216932
8.0,2.5,0.075,1.6931216931216932
8.0,3.0,0.075,1.6931216931216932
8.0,3.5,0.075,1.6931216931216932
8.5,0.5,0.075,1.6931216931216932
8.5,1.0,0.075,1.6931216931216932
8.5,1.5,0.075,1.6931216931216932
8.5,2.0,0.075,1.6931216931216932
8.5,2.5,0.075,1.6931216931216932
8.5,3.0,0.075,1.6931216931216932
8.5,3.5,0.075,1.6931216931216932
9.0,0.5,0.075,1.6931216931216932
9.0,1.0,0.075,1.6931216931216932
9.0,1.5,0.075,1.6931216931216932
9.0,2.0,0.075,1.6931216931216932
9.0,2.5,0.075,1.6931216931216932
9.0,3.0,0.075,1.6931216931216932
9.0,3.5,0.075,1.6931216931216932
9.5,0.5,0.075,1.6931216931216932
9.5,1.0,0.075,1.6931216931216932
9.5,1.5,0.075,1.6931216931216932
9.5,2.0,0.075,1.6931216931216932
9.5,2.5,0.075,1.6931216931216932
9.5,3.0,0.075,1.6931216931216932
9.5,3.5,0.075,1.6931216931216932
